time,massFlow,test,unit
"53820,20422","0,2456230482",2020_01_22,A5
"53880,20399","0,2457775082",2020_01_22,A5
"53940,204","0,2449274772",2020_01_22,A5
"54000,20424","0,2444906418",2020_01_22,A5
"54060,20467","0,2443674511",2020_01_22,A5
"54120,2046","0,2450904349",2020_01_22,A5
"54180,20426","0,2440526712",2020_01_22,A5
"54240,20446","0,2415654173",2020_01_22,A5
"54300,2038","0,2413393534",2020_01_22,A5
"54360,20418","0,240195244",2020_01_22,A5
"54420,20407","0,2422554122",2020_01_22,A5
"54480,20406","0,2419574773",2020_01_22,A5
"54540,20376","0,2417472234",2020_01_22,A5
"54600,20399","0,2417186753",2020_01_22,A5
"54660,20497","0,242769294",2020_01_22,A5
"54720,20566","0,2444548816",2020_01_22,A5
"54780,20565","0,2439968272",2020_01_22,A5
"54840,20608","0,2405482216",2020_01_22,A5
"54900,20672","0,2416571718",2020_01_22,A5
"54960,20722","0,2425634141",2020_01_22,A5
"55020,20683","0,2434270346",2020_01_22,A5
"55080,2077","0,2446803111",2020_01_22,A5
"55140,20822","0,2430805847",2020_01_22,A5
"55200,20875","0,2405108253",2020_01_22,A5
"55260,20892","0,2410135382",2020_01_22,A5
"55320,20961","0,2423857149",2020_01_22,A5
"55380,20869","0,2427903127",2020_01_22,A5
"55440,20938","0,243164309",2020_01_22,A5
"55500,20936","0,2435336474",2020_01_22,A5
"55560,20882","0,243591595",2020_01_22,A5
"55620,21081","0,2425450665",2020_01_22,A5
"55680,21102","0,2437976084",2020_01_22,A5
"55740,21129","0,2424666845",2020_01_22,A5
"55800,21184","0,2432277825",2020_01_22,A5
"55860,2122","0,2446823145",2020_01_22,A5
"55920,21215","0,242599792",2020_01_22,A5
"55980,21201","0,2420906682",2020_01_22,A5
"56040,21181","0,2421297006",2020_01_22,A5
"56100,21274","0,241391174",2020_01_22,A5
"56160,21228","0,2438157724",2020_01_22,A5
"56220,21254","0,2437251698",2020_01_22,A5
"56280,21232","0,2439165253",2020_01_22,A5
"56340,21265","0,2436007103",2020_01_22,A5
"56400,21197","0,2453435443",2020_01_22,A5
"56460,21196","0,2412276487",2020_01_22,A5
"56520,21234","0,242865723",2020_01_22,A5
"56580,21336","0,2438788953",2020_01_22,A5
"56640,21328","0,2442640938",2020_01_22,A5
"56700,21356","0,2443573007",2020_01_22,A5
"56760,21375","0,2388664904",2020_01_22,A5
"56820,21509","0,2421246421",2020_01_22,A5
"56880,21588","0,2423970674",2020_01_22,A5
"56940,2149","0,2432475992",2020_01_22,A5
"57000,21563","0,2432322567",2020_01_22,A5
"57060,21478","0,2432960808",2020_01_22,A5
"57120,21578","0,2426899771",2020_01_22,A5
"57180,21769","0,2436095752",2020_01_22,A5
"57240,21779","0,2432167139",2020_01_22,A5
"57300,21675","0,2413463652",2020_01_22,A5
"57360,21715","0,2432866483",2020_01_22,A5
"57420,21762","0,2434929122",2020_01_22,A5
"57480,21731","0,2437386258",2020_01_22,A5
"57540,21694","0,2436735496",2020_01_22,A5
"57600,21722","0,2442319396",2020_01_22,A5
"57660,21886","0,2444494725",2020_01_22,A5
"57720,21877","0,2404733622",2020_01_22,A5
"57780,21813","0,2411548929",2020_01_22,A5
"57840,2177","0,2416389745",2020_01_22,A5
"57900,21808","0,2429306656",2020_01_22,A5
"57960,21779","0,2406917632",2020_01_22,A5
"58020,2178","0,2412168472",2020_01_22,A5
"58080,21861","0,2376831817",2020_01_22,A5
"58140,21819","0,2396926646",2020_01_22,A5
"58200,21864","0,2399014494",2020_01_22,A5
"58260,21801","0,2407929669",2020_01_22,A5
"58320,21849","0,2429749402",2020_01_22,A5
"58380,21812","0,2437219644",2020_01_22,A5
"58440,21892","0,2424121928",2020_01_22,A5
"58500,21932","0,2444963347",2020_01_22,A5
"58560,21963","0,2413311896",2020_01_22,A5
"58620,21959","0,2417939854",2020_01_22,A5
"58680,21995","0,2432218558",2020_01_22,A5
"58740,22061","0,2430050242",2020_01_22,A5
"58800,22068","0,2436395924",2020_01_22,A5
"58860,21991","0,2419114331",2020_01_22,A5
"58920,21971","0,242924138",2020_01_22,A5
"58980,22007","0,2433607897",2020_01_22,A5
"59040,22009","0,242348352",2020_01_22,A5
"59100,21985","0,2428493955",2020_01_22,A5
"59160,21978","0,2406484737",2020_01_22,A5
"59220,22049","0,2400757929",2020_01_22,A5
"59280,22014","0,2403603052",2020_01_22,A5
"59340,22102","0,2416969721",2020_01_22,A5
"59400,22101","0,2420236053",2020_01_22,A5
"59460,22112","0,2412527242",2020_01_22,A5
"59520,22104","0,2418417158",2020_01_22,A5
"59580,22144","0,2421310696",2020_01_22,A5
"59640,22264","0,243472194",2020_01_22,A5
"59700,22199","0,239450557",2020_01_22,A5
"59760,2231","0,2422240427",2020_01_22,A5
"59820,22354","0,2440728051",2020_01_22,A5
"59880,22307","0,2428739201",2020_01_22,A5
"59940,22371","0,2451362287",2020_01_22,A5
"60000,22302","0,2454791893",2020_01_22,A5
"60060,22333","0,2456594762",2020_01_22,A5
"60120,22436","0,2458857738",2020_01_22,A5
"60180,22386","0,2459523859",2020_01_22,A5
"60240,22492","0,2453799055",2020_01_22,A5
"60300,22584","0,2435529132",2020_01_22,A5
"60360,22669","0,2439161079",2020_01_22,A5
"60420,22732","0,2432745112",2020_01_22,A5
"60480,22732","0,2442910057",2020_01_22,A5
"60540,22709","0,243209485",2020_01_22,A5
"60600,22713","0,2430100159",2020_01_22,A5
"60660,22806","0,2426276055",2020_01_22,A5
"60720,22931","0,2430843076",2020_01_22,A5
"60780,22888","0,2430787149",2020_01_22,A5
"60840,23069","0,2438815164",2020_01_22,A5
"60900,22983","0,2428870756",2020_01_22,A5
"60960,23005","0,2423615743",2020_01_22,A5
"61020,22995","0,2429071928",2020_01_22,A5
"61080,23107","0,2422057453",2020_01_22,A5
"61140,23239","0,2439091128",2020_01_22,A5
"61200,23264","0,2448429683",2020_01_22,A5
"61260,23202","0,2461033401",2020_01_22,A5
"61320,23228","0,2430274286",2020_01_22,A5
"61380,23291","0,2424341298",2020_01_22,A5
"61440,23269","0,243631028",2020_01_22,A5
"61500,23335","0,2447413639",2020_01_22,A5
"61560,23295","0,2449923865",2020_01_22,A5
"61620,23373","0,2454342136",2020_01_22,A5
"61680,23401","0,2439865098",2020_01_22,A5
"61740,23471","0,2451882996",2020_01_22,A5
"61800,2355","0,2444979041",2020_01_22,A5
"61860,2348","0,2449452404",2020_01_22,A5
"61920,23529","0,2414950822",2020_01_22,A5
"61980,23544","0,2436636496",2020_01_22,A5
"62040,2349","0,2437016469",2020_01_22,A5
"62100,236","0,2432668483",2020_01_22,A5
"62160,23653","0,2418279426",2020_01_22,A5
"62220,2359","0,2416939003",2020_01_22,A5
"62280,23654","0,2418138856",2020_01_22,A5
"62340,23776","0,2426080225",2020_01_22,A5
"62400,23795","0,2436733159",2020_01_22,A5
"62460,23875","0,2440044066",2020_01_22,A5
"62520,23928","0,2449076438",2020_01_22,A5
"62580,23897","0,2444613258",2020_01_22,A5
"62640,2405","0,2441981494",2020_01_22,A5
"62700,24024","0,2444190045",2020_01_22,A5
"62760,24002","0,2434666346",2020_01_22,A5
"62820,24049","0,2436106771",2020_01_22,A5
"62880,24044","0,2407060706",2020_01_22,A5
"62940,24047","0,2409186284",2020_01_22,A5
"63000,24055","0,2428160226",2020_01_22,A5
"63060,2399","0,2421002176",2020_01_22,A5
"63120,24071","0,2424286038",2020_01_22,A5
"63180,2412","0,2393159137",2020_01_22,A5
"63240,24241","0,2416984412",2020_01_22,A5
"63300,24239","0,2424642972",2020_01_22,A5
"63360,24303","0,2417265385",2020_01_22,A5
"63420,24333","0,2429753409",2020_01_22,A5
"63480,24341","0,2437574074",2020_01_22,A5
"63540,24292","0,2436813628",2020_01_22,A5
"63600,2431","0,2456536998",2020_01_22,A5
"63660,24307","0,245497971",2020_01_22,A5
"63720,24467","0,2450703344",2020_01_22,A5
"63780,2457","0,242165394",2020_01_22,A5
"63840,24575","0,2429909171",2020_01_22,A5
"63900,24667","0,2440855265",2020_01_22,A5
"63960,24669","0,2451535745",2020_01_22,A5
"64020,24663","0,2456695097",2020_01_22,A5
"64080,2459","0,2433065484",2020_01_22,A5
"64140,24655","0,2427078572",2020_01_22,A5
"64200,24616","0,2438390783",2020_01_22,A5
"64260,24719","0,2431944931",2020_01_22,A5
"64320,24712","0,2428462068",2020_01_22,A5
"64380,24769","0,2396959535",2020_01_22,A5
"64440,24674","0,2415070524",2020_01_22,A5
"64500,24713","0,2429916183",2020_01_22,A5
"64560,24675","0,2416606443",2020_01_22,A5
"64620,24737","0,2410419527",2020_01_22,A5
"64680,24706","0,2420176119",2020_01_22,A5
"64740,24761","0,2429901992",2020_01_22,A5
"64800,24766","0,2434034783",2020_01_22,A5
"64860,24721","0,2431951609",2020_01_22,A5
"64920,24707","0,2429016835",2020_01_22,A5
"64980,24754","0,2424492719",2020_01_22,A5
"65040,24749","0,2421843927",2020_01_22,A5
"65100,24777","0,2428252382",2020_01_22,A5
"65160,24767","0,2428985449",2020_01_22,A5
"65220,24771","0,2429066252",2020_01_22,A5
"65280,24803","0,242354863",2020_01_22,A5
"65340,24872","0,2422674658",2020_01_22,A5
"65400,24794","0,2432481835",2020_01_22,A5
"65460,2486","0,2433837284",2020_01_22,A5
"65520,24779","0,2428887618",2020_01_22,A5
"65580,24806","0,2412429411",2020_01_22,A5
"65640,24845","0,2399331695",2020_01_22,A5
"65700,24795","0,2397361378",2020_01_22,A5
"65760,24876","0,2415338809",2020_01_22,A5
"65820,24901","0,241634734",2020_01_22,A5
"65880,25082","0,2408022826",2020_01_22,A5
"65940,25175","0,2414371013",2020_01_22,A5
"66000,25128","0,2436669719",2020_01_22,A5
"66060,25211","0,2446694595",2020_01_22,A5
"66120,25217","0,2440115352",2020_01_22,A5
"66180,253","0,2407220308",2020_01_22,A5
"66240,25435","0,2449270599",2020_01_22,A5
"66300,25398","0,2441537747",2020_01_22,A5
"66360,25374","0,2461571306",2020_01_22,A5
"66420,25431","0,2449735047",2020_01_22,A5
"66480,25399","0,2458797303",2020_01_22,A5
"66540,25435","0,2460253421",2020_01_22,A5
"66600,25373","0,2465530972",2020_01_22,A5
"66660,25457","0,246703467",2020_01_22,A5
"66720,25408","0,2457277077",2020_01_22,A5
"66780,25387","0,2451854615",2020_01_22,A5
"66840,25554","0,2439985801",2020_01_22,A5
"66900,25559","0,2446148676",2020_01_22,A5
"66960,25636","0,2433196705",2020_01_22,A5
"67020,25621","0,243464865",2020_01_22,A5
"67080,2562","0,2440698668",2020_01_22,A5
"67140,25659","0,2387784088",2020_01_22,A5
"67200,2566","0,2407295936",2020_01_22,A5
"67260,25598","0,2436091078",2020_01_22,A5
"67320,25637","0,2416387574",2020_01_22,A5
"67380,25651","0,2425816614",2020_01_22,A5
"67440,25582","0,2426142163",2020_01_22,A5
"67500,25648","0,2433329429",2020_01_22,A5
"67560,2558","0,2446928322",2020_01_22,A5
"67620,25642","0,2430904346",2020_01_22,A5
"67680,25655","0,2425700252",2020_01_22,A5
"67740,25689","0,242857242",2020_01_22,A5
"67800,25734","0,2449377612",2020_01_22,A5
"67860,25739","0,245338586",2020_01_22,A5
"67920,25699","0,246607806",2020_01_22,A5
"67980,25687","0,246158149",2020_01_22,A5
"68040,25786","0,2422407375",2020_01_22,A5
"68100,25913","0,244733701",2020_01_22,A5
"68160,25917","0,2474652995",2020_01_22,A5
"68220,25923","0,2480008678",2020_01_22,A5
"68280,25906","0,2482850963",2020_01_22,A5
"68340,25949","0,2489460757",2020_01_22,A5
"68400,25896","0,2491020383",2020_01_22,A5
"68460,25962","0,2492150786",2020_01_22,A5
"68520,25941","0,2501239419",2020_01_22,A5
"68580,25976","0,2505941168",2020_01_22,A5
"68640,25996","0,2500655603",2020_01_22,A5
"68700,26095","0,2479889811",2020_01_22,A5
"68760,26098","0,2487293442",2020_01_22,A5
"68820,26099","0,2481504196",2020_01_22,A5
"68880,26114","0,2486806122",2020_01_22,A5
"68940,26125","0,2494877543",2020_01_22,A5
"69000,26201","0,2499006661",2020_01_22,A5
"69060,26298","0,2504876209",2020_01_22,A5
"69120,26335","0,2491407201",2020_01_22,A5
"69180,26335","0,247671697",2020_01_22,A5
"69240,26305","0,2513663001",2020_01_22,A5
"69300,26283","0,2515079719",2020_01_22,A5
"69360,2635","0,2519613852",2020_01_22,A5
"69420,26379","0,2520498341",2020_01_22,A5
"69480,26446","0,2504440809",2020_01_22,A5
"69540,26486","0,2517109971",2020_01_22,A5
"69600,26647","0,2517972089",2020_01_22,A5
"69660,26673","0,2519419191",2020_01_22,A5
"69720,26676","0,2524047984",2020_01_22,A5
"69780,26618","0,2481601025",2020_01_22,A5
"69840,26628","0,2509548241",2020_01_22,A5
"69900,26586","0,2519805341",2020_01_22,A5
"69960,26657","0,2527828014",2020_01_22,A5
"70020,26609","0,2530595673",2020_01_22,A5
"70080,26584","0,2538974946",2020_01_22,A5
"70140,26639","0,2521654454",2020_01_22,A5
"70200,26604","0,2534089555",2020_01_22,A5
"70260,26617","0,2540699015",2020_01_22,A5
"70320,26762","0,254527789",2020_01_22,A5
"70380,2674","0,2553949989",2020_01_22,A5
"70440,26713","0,2540347423",2020_01_22,A5
"70500,26682","0,2515943841",2020_01_22,A5
"70560,26755","0,2540702855",2020_01_22,A5
"70620,26763","0,2548676946",2020_01_22,A5
"70680,26726","0,2549963278",2020_01_22,A5
"70740,26809","0,2555217957",2020_01_22,A5
"70800,26975","0,2550046919",2020_01_22,A5
"70860,2695","0,2555506443",2020_01_22,A5
"70920,26916","0,2560117038",2020_01_22,A5
"70980,26878","0,2572052798",2020_01_22,A5
"71040,26911","0,2565517296",2020_01_22,A5
"71100,26912","0,2552473838",2020_01_22,A5
"71160,2696","0,2535631484",2020_01_22,A5
"71220,26981","0,2554169692",2020_01_22,A5
"71280,27061","0,2559438062",2020_01_22,A5
"71340,2717","0,2561982345",2020_01_22,A5
"71400,27169","0,2565098257",2020_01_22,A5
"71460,27103","0,2569677299",2020_01_22,A5
"71520,27239","0,2547687947",2020_01_22,A5
"71580,27307","0,254514116",2020_01_22,A5
"71640,27363","0,2545546509",2020_01_22,A5
"71700,2729","0,2553426275",2020_01_22,A5
"71760,27363","0,2552290362",2020_01_22,A5
"71820,27281","0,2532731602",2020_01_22,A5
"71880,27307","0,2550687831",2020_01_22,A5
"71940,27303","0,2567076921",2020_01_22,A5
"72000,27355","0,2573052815",2020_01_22,A5
"72060,27364","0,2556365723",2020_01_22,A5
"72120,27326","0,2580689171",2020_01_22,A5
"72180,2732","0,258214629",2020_01_22,A5
"72240,27382","0,2586882096",2020_01_22,A5
"72300,27407","0,2580400017",2020_01_22,A5
"72360,27476","0,2580115538",2020_01_22,A5
"72420,27389","0,2593768189",2020_01_22,A5
"72480,27556","0,257317068",2020_01_22,A5
"72540,2749","0,2571349114",2020_01_22,A5
"72600,27549","0,2584504594",2020_01_22,A5
"72660,27551","0,2582112567",2020_01_22,A5
"72720,27485","0,2584451504",2020_01_22,A5
"72780,27474","0,258318938",2020_01_22,A5
"72840,27543","0,2591436263",2020_01_22,A5
"72900,27479","0,2603192387",2020_01_22,A5
"72960,27494","0,2568910341",2020_01_22,A5
"73020,27622","0,2567681439",2020_01_22,A5
"73080,27768","0,2570520218",2020_01_22,A5
"73140,27679","0,2567238026",2020_01_22,A5
"73200,27693","0,257604385",2020_01_22,A5
"73260,27825","0,2525049503",2020_01_22,A5
"73320,27861","0,2520229389",2020_01_22,A5
"73380,27959","0,2538144715",2020_01_22,A5
"73440,27999","0,2559058757",2020_01_22,A5
"73500,2807","0,2564171697",2020_01_22,A5
"73560,27992","0,2561198192",2020_01_22,A5
"73620,28016","0,2555012278",2020_01_22,A5
"73680,28003","0,2543304067",2020_01_22,A5
"73740,27999","0,2548760586",2020_01_22,A5
"73800,28043","0,2548154733",2020_01_22,A5
"73860,28039","0,2541620733",2020_01_22,A5
"73920,28167","0,2540152428",2020_01_22,A5
"73980,2811","0,2527358724",2020_01_22,A5
"74040,28232","0,2525404768",2020_01_22,A5
"74100,28212","0,2460467615",2020_01_22,A5
"74160,28266","0,2477344193",2020_01_22,A5
"74220,28211","0,2497173575",2020_01_22,A5
"74280,28308","0,2495490408",2020_01_22,A5
"74340,28312","0,2492564315",2020_01_22,A5
"74400,28331","0,2488631695",2020_01_22,A5
"74460,28278","0,2491203858",2020_01_22,A5
"74520,28274","0,2489977794",2020_01_22,A5
"74580,28296","0,249774487",2020_01_22,A5
"74640,28337","0,2494518271",2020_01_22,A5
"74700,28305","0,2502607723",2020_01_22,A5
"74760,28286","0,2501994357",2020_01_22,A5
"74820,28309","0,245226347",2020_01_22,A5
"74880,28325","0,2491545099",2020_01_22,A5
"74940,28378","0,2484082203",2020_01_22,A5
"75000,28456","0,2498665253",2020_01_22,A5
"75060,28386","0,2509913856",2020_01_22,A5
"75120,2837","0,2517866077",2020_01_22,A5
"75180,28444","0,2519984142",2020_01_22,A5
"75240,28387","0,2521628744",2020_01_22,A5
"75300,28388","0,2515483399",2020_01_22,A5
"75360,2839","0,2528612167",2020_01_22,A5
"75420,284","0,2522322913",2020_01_22,A5
"75480,28401","0,2518237535",2020_01_22,A5
"75540,28477","0,2513540962",2020_01_22,A5
"75600,28389","0,2443344455",2020_01_22,A5
"75660,28397","0,2466148846",2020_01_22,A5
"75720,28379","0,2477307965",2020_01_22,A5
"75780,28463","0,2492926425",2020_01_22,A5
"75840,2848","0,2493404897",2020_01_22,A5
"75900,28478","0,2505078549",2020_01_22,A5
"75960,28594","0,2494245312",2020_01_22,A5
"76020,28676","0,2490518037",2020_01_22,A5
"76080,2868","0,2491569975",2020_01_22,A5
"76140,28718","0,2515637158",2020_01_22,A5
"76200,28764","0,251549425",2020_01_22,A5
"76260,28683","0,2514679713",2020_01_22,A5
"76320,2871","0,2515651515",2020_01_22,A5
"76380,28869","0,252040268",2020_01_22,A5
"76440,28809","0,2517805808",2020_01_22,A5
"76500,28879","0,2466150014",2020_01_22,A5
"76560,28843","0,2500977145",2020_01_22,A5
"76620,28846","0,252223994",2020_01_22,A5
"76680,28817","0,2514937313",2020_01_22,A5
"76740,28835","0,2520870134",2020_01_22,A5
"76800,28911","0,2522054795",2020_01_22,A5
"76860,28956","0,2511677992",2020_01_22,A5
"76920,28966","0,2515974893",2020_01_22,A5
"76980,28912","0,2509600829",2020_01_22,A5
"77040,28877","0,25188499",2020_01_22,A5
"77100,28922","0,251408204",2020_01_22,A5
"77160,2894","0,2514738144",2020_01_22,A5
"77220,2891","0,246671146",2020_01_22,A5
"77280,28938","0,2486669392",2020_01_22,A5
"77340,28947","0,2484408419",2020_01_22,A5
"77400,28971","0,2504726623",2020_01_22,A5
"77460,28892","0,2507882102",2020_01_22,A5
"77520,28951","0,2512130588",2020_01_22,A5
"77580,28888","0,2526786761",2020_01_22,A5
"77640,28999","0,2522615906",2020_01_22,A5
"77700,29044","0,2528035029",2020_01_22,A5
"77760,29142","0,2529270609",2020_01_22,A5
"77820,29092","0,2503169836",2020_01_22,A5
"77880,29137","0,2517434851",2020_01_22,A5
"77940,29099","0,2530422381",2020_01_22,A5
"78000,29145","0,2539359761",2020_01_22,A5
"78060,29087","0,2528127017",2020_01_22,A5
"78120,29267","0,2533905078",2020_01_22,A5
"78180,29226","0,2536615641",2020_01_22,A5
"78240,2921","0,2525113277",2020_01_22,A5
"78300,29249","0,2532344284",2020_01_22,A5
"78360,29244","0,2466708788",2020_01_22,A5
"78420,29281","0,2488396299",2020_01_22,A5
"78480,2927","0,2475230968",2020_01_22,A5
"78540,2925","0,2490659943",2020_01_22,A5
"78600,29204","0,2490975307",2020_01_22,A5
"78660,29194","0,2500441743",2020_01_22,A5
"78720,29198","0,2501294011",2020_01_22,A5
"78780,29239","0,2498673433",2020_01_22,A5
"78840,29229","0,2504887561",2020_01_22,A5
"78900,29364","0,25016239",2020_01_22,A5
"78960,29278","0,2505990084",2020_01_22,A5
"79020,29291","0,2509058416",2020_01_22,A5
"79080,2934","0,2516568893",2020_01_22,A5
"79140,29289","0,2521710549",2020_01_22,A5
"79200,29306","0,2522449292",2020_01_22,A5
"79260,29324","0,2531206535",2020_01_22,A5
"79320,29285","0,25159592",2020_01_22,A5
"79380,29275","0,2512646957",2020_01_22,A5
"79440,29341","0,2529415186",2020_01_22,A5
"79500,29404","0,2524012925",2020_01_22,A5
"79560,29408","0,2526480913",2020_01_22,A5
"79620,29566","0,2534277538",2020_01_22,A5
"79680,29565","0,2524350326",2020_01_22,A5
"79740,29516","0,2538338708",2020_01_22,A5
"79800,2947","0,2533652653",2020_01_22,A5
"79860,29528","0,2522819582",2020_01_22,A5
"79920,2953","0,2518767594",2020_01_22,A5
"79980,29553","0,252074125",2020_01_22,A5
"80040,29642","0,2509779296",2020_01_22,A5
"80100,29602","0,2481707204",2020_01_22,A5
"80160,29614","0,2497876258",2020_01_22,A5
"80220,29611","0,2499841566",2020_01_22,A5
"80280,29574","0,2521346603",2020_01_22,A5
"80340,29654","0,2510648927",2020_01_22,A5
"80400,29604","0,2521158453",2020_01_22,A5
"80460,29603","0,2500275964",2020_01_22,A5
"80520,29751","0,2509465268",2020_01_22,A5
"80580,29855","0,251882252",2020_01_22,A5
"80640,29859","0,2527873924",2020_01_22,A5
"80700,29836","0,2513971186",2020_01_22,A5
"80760,29802","0,2525205933",2020_01_22,A5
"80820,29938","0,2528688629",2020_01_22,A5
"80880,2996","0,2531840602",2020_01_22,A5
"80940,29953","0,2525930319",2020_01_22,A5
"81000,30018","0,2536970238",2020_01_22,A5
"81060,30112","0,2484725118",2020_01_22,A5
"81120,30142","0,2510159937",2020_01_22,A5
"81180,30284","0,2511041254",2020_01_22,A5
"81240,30254","0,2520036564",2020_01_22,A5
"81300,30257","0,2517018316",2020_01_22,A5
"81360,30247","0,251862068",2020_01_22,A5
"81420,30225","0,252422378",2020_01_22,A5
"81480,30336","0,2511838596",2020_01_22,A5
"81540,30449","0,2509776458",2020_01_22,A5
"81600,30457","0,2516033325",2020_01_22,A5
"81660,30418","0,2510646757",2020_01_22,A5
"81720,3039","0,250375816",2020_01_22,A5
"81780,30457","0,2491705703",2020_01_22,A5
"81840,3042","0,2509237384",2020_01_22,A5
"81900,30467","0,2510433397",2020_01_22,A5
"81960,30407","0,2512554802",2020_01_22,A5
"82020,30408","0,247706756",2020_01_22,A5
"82080,30439","0,2493182523",2020_01_22,A5
"82140,30399","0,2512591697",2020_01_22,A5
"82200,30489","0,2520431395",2020_01_22,A5
"82260,30511","0,2525527141",2020_01_22,A5
"82320,30631","0,2528166584",2020_01_22,A5
"82380,30603","0,2529259758",2020_01_22,A5
"82440,30672","0,2524638144",2020_01_22,A5
"82500,3058","0,2533353483",2020_01_22,A5
"82560,30615","0,2529337722",2020_01_22,A5
"82620,30589","0,2523716259",2020_01_22,A5
"82680,30581","0,2520503183",2020_01_22,A5
"82740,30587","0,252684152",2020_01_22,A5
"82800,30614","0,2516518975",2020_01_22,A5
"82860,3075","0,2515924976",2020_01_22,A5
"82920,30743","0,2510669628",2020_01_22,A5
"82980,30766","0,2470638404",2020_01_22,A5
"83040,30836","0,2504451828",2020_01_22,A5
"83100,30848","0,250415633",2020_01_22,A5
"83160,3097","0,2520220206",2020_01_22,A5
"83220,30924","0,2517237018",2020_01_22,A5
"83280,30908","0,2521477657",2020_01_22,A5
"83340,30971","0,2521748947",2020_01_22,A5
"83400,30877","0,2524772871",2020_01_22,A5
"83460,30919","0,2535824476",2020_01_22,A5
"83520,30897","0,2534550665",2020_01_22,A5
"83580,31024","0,2537257054",2020_01_22,A5
"83640,30983","0,2529787312",2020_01_22,A5
"83700,31027","0,2550685494",2020_01_22,A5
"83760,3101","0,2542100541",2020_01_22,A5
"83820,30994","0,254935876",2020_01_22,A5
"83880,31123","0,2538125349",2020_01_22,A5
"83940,31103","0,2537457224",2020_01_22,A5
"84000,31175","0,2529747412",2020_01_22,A5
"84060,31103","0,2514838146",2020_01_22,A5
"84120,31079","0,2487673081",2020_01_22,A5
"84180,31204","0,2505924807",2020_01_22,A5
"84240,31207","0,2501577656",2020_01_22,A5
"84300,31299","0,2507669912",2020_01_22,A5
"84360,31205","0,2513473682",2020_01_22,A5
"84420,31327","0,2506318971",2020_01_22,A5
"84480,31325","0,2511916895",2020_01_22,A5
"84540,31345","0,2505289905",2020_01_22,A5
"84600,31325","0,2506926493",2020_01_22,A5
"84660,31317","0,2515539326",2020_01_22,A5
"84720,31303","0,2472872164",2020_01_22,A5
"84780,31466","0,2495293243",2020_01_22,A5
"84840,31395","0,2497076745",2020_01_22,A5
"84900,3146","0,2520519877",2020_01_22,A5
"84960,31522","0,2522223913",2020_01_22,A5
"85020,31509","0,2532519245",2020_01_22,A5
"85080,31484","0,2520605689",2020_01_22,A5
"85140,3166","0,2526973909",2020_01_22,A5
"85200,31587","0,2533908917",2020_01_22,A5
"85260,31609","0,2537478928",2020_01_22,A5
"85320,31695","0,2531359626",2020_01_22,A5
"85380,31853","0,2533017417",2020_01_22,A5
"85440,31859","0,2543990222",2020_01_22,A5
"85500,31953","0,2542680351",2020_01_22,A5
"85560,31946","0,2530550931",2020_01_22,A5
"85620,31891","0,2526654538",2020_01_22,A5
"85680,32054","0,2519048567",2020_01_22,A5
"85740,32116","0,2518940051",2020_01_22,A5
"85800,32137","0,2512495536",2020_01_22,A5
"85860,32164","0,2509032038",2020_01_22,A5
"85920,32125","0,2506948197",2020_01_22,A5
"85980,32159","0,2497785104",2020_01_22,A5
"86040,32083","0,2501384664",2020_01_22,A5
"86100,32183","0,2447913981",2020_01_22,A5
"86160,32076","0,2477540523",2020_01_22,A5
"86220,32166","0,2475512443",2020_01_22,A5
"86280,32246","0,2489484297",2020_01_22,A5
"86340,32299","0,2498230855",2020_01_22,A5
"86400,32351","0,2510489158",2020_01_22,A5
"86460,32279","0,2517939367",2020_01_22,A5
"86520,3232","0,2518301142",2020_01_22,A5
"86580,32362","0,2523238788",2020_01_22,A5
"86640,32344","0,2537780602",2020_01_22,A5
"86700,32337","0,2525615122",2020_01_22,A5
"86760,32376","0,2534791069",2020_01_22,A5
"86820,3228","0,2537300961",2020_01_22,A5
"86880,32463","0,2532518243",2020_01_22,A5
"86940,32415","0,2546189425",2020_01_22,A5
"87000,32398","0,2542119239",2020_01_22,A5
"87060,32533","0,2527460896",2020_01_22,A5
"87120,3252","0,2537994462",2020_01_22,A5
"87180,32493","0,2536725159",2020_01_22,A5
"87240,32562","0,2532909401",2020_01_22,A5
"87300,32635","0,2523171842",2020_01_22,A5
"87360,32658","0,2524615439",2020_01_22,A5
"87420,32671","0,2469988143",2020_01_22,A5
"87480,32614","0,2489584466",2020_01_22,A5
"87540,32659","0,2504668025",2020_01_22,A5
"87600,32577","0,2518260073",2020_01_22,A5
"87660,32581","0,2519076782",2020_01_22,A5
"87720,32662","0,2529762604",2020_01_22,A5
"87780,32593","0,2525013276",2020_01_22,A5
"87840,32675","0,2526752704",2020_01_22,A5
"87900,32598","0,2531992358",2020_01_22,A5
"87960,32627","0,2533643805",2020_01_22,A5
"88020,32584","0,2537921005",2020_01_22,A5
"88080,32753","0,2538292631",2020_01_22,A5
"88140,32741","0,2540208523",2020_01_22,A5
"88200,32722","0,2543971023",2020_01_22,A5
"88260,3276","0,2550227723",2020_01_22,A5
"88320,32771","0,2538181444",2020_01_22,A5
"88380,32696","0,2535950855",2020_01_22,A5
"88440,32678","0,2537817331",2020_01_22,A5
"88500,32775","0,2529671451",2020_01_22,A5
"88560,32712","0,2534689732",2020_01_22,A5
"88620,32688","0,2539546909",2020_01_22,A5
"88680,32741","0,2539384469",2020_01_22,A5
"88740,32871","0,2542723089",2020_01_22,A5
"88800,32937","0,2523156984",2020_01_22,A5
"88860,3293","0,2529605172",2020_01_22,A5
